season,daynum,wteamname,wseed,wseed_orig,wteamid,wscore,lteamname,lseed,lseed_org,lteamid,lscore,wloc,numot,point_spread,total_games,round,round_order
2019,144,Auburn,5,Y05,1120,97,North Carolina,1,Y01,1314,80,N,0,17,67,Sweet 16,Sweet 16
2019,144,Duke,1,W01,1181,75,Virginia Tech,4,W04,1439,73,N,0,2,67,Sweet 16,Sweet 16
2019,144,Kentucky,2,Y02,1246,62,Houston,3,Y03,1222,58,N,0,4,67,Sweet 16,Sweet 16
2019,145,Texas Tech,3,X03,1403,75,Gonzaga,1,X01,1211,69,N,0,6,67,Elite Eight,Elite Eight
2019,145,Virginia,1,Z01,1438,80,Purdue,3,Z03,1345,75,N,1,5,67,Elite Eight,Elite Eight
2019,146,Michigan St,2,W02,1277,68,Duke,1,W01,1181,67,N,0,1,67,Elite Eight,Elite Eight
2019,146,Auburn,5,Y05,1120,77,Kentucky,2,Y02,1246,71,N,1,6,67,Elite Eight,Elite Eight
2019,152,Texas Tech,3,X03,1403,61,Michigan St,2,W02,1277,51,N,0,10,67,Final Four,Final Four
2019,152,Virginia,1,Z01,1438,63,Auburn,5,Y05,1120,62,N,0,1,67,Final Four,Final Four
2019,154,Virginia,1,Z01,1438,85,Texas Tech,3,X03,1403,77,N,1,8,67,Championship,Championship
2021,136,UCLA,11,W11b,1417,86,Michigan St,11,W11a,1277,80,N,1,6,66,First Four,First Four
2021,136,Drake,11,X11a,1179,53,Wichita St,11,X11b,1455,52,N,0,1,66,First Four,First Four
2021,136,Norfolk St,16,X16b,1313,54,Appalachian St,16,X16a,1111,53,N,0,1,66,First Four,First Four
2021,136,TX Southern,16,W16b,1411,60,Mt St Mary's,16,W16a,1291,52,N,0,8,66,Round of 64,Round of 64
2021,137,North Texas,13,Z13,1317,78,Purdue,4,Z04,1345,69,N,1,9,66,Round of 64,Round of 64
2021,137,Syracuse,11,Y11,1393,78,San Diego St,6,Y06,1361,62,N,0,16,66,Round of 64,Round of 64
2021,137,Baylor,1,Z01,1124,79,Hartford,16,Z16,1216,55,N,0,24,66,Round of 64,Round of 64
2021,137,Illinois,1,Y01,1228,78,Drexel,16,Y16,1180,49,N,0,29,66,Round of 64,Round of 64
2021,137,Texas Tech,6,Z06,1403,65,Utah St,11,Z11,1429,53,N,0,12,66,Round of 64,Round of 64
2021,137,Florida,7,Z07,1196,75,Virginia Tech,10,Z10,1439,70,N,1,5,66,Round of 64,Round of 64
2021,137,Rutgers,10,Y10,1353,60,Clemson,7,Y07,1155,56,N,0,4,66,Round of 64,Round of 64
2021,137,Loyola-Chicago,8,Y08,1260,71,Georgia Tech,9,Y09,1210,60,N,0,11,66,Round of 64,Round of 64
2021,137,Houston,2,Y02,1222,87,Cleveland St,15,Y15,1156,56,N,0,31,66,Round of 64,Round of 64
2021,137,Oral Roberts,15,Z15,1331,75,Ohio St,2,Z02,1326,72,N,1,3,66,Round of 64,Round of 64
2021,137,Arkansas,3,Z03,1116,85,Colgate,14,Z14,1159,68,N,0,17,66,Round of 64,Round of 64
2021,137,Villanova,5,Z05,1437,73,Winthrop,12,Z12,1457,63,N,0,10,66,Round of 64,Round of 64
2021,137,Wisconsin,9,Z09,1458,85,North Carolina,8,Z08,1314,62,N,0,23,66,Round of 64,Round of 64
2021,137,Oklahoma St,4,Y04,1329,69,Liberty,13,Y13,1251,60,N,0,9,66,Round of 64,Round of 64
2021,137,Oregon St,12,Y12,1333,70,Tennessee,5,Y05,1397,56,N,0,14,66,Round of 64,Round of 64
2021,137,West Virginia,3,Y03,1452,84,Morehead St,14,Y14,1287,67,N,0,17,66,Round of 64,Round of 64
2021,138,Maryland,10,W10,1268,63,Connecticut,7,W07,1163,54,N,0,9,66,Round of 64,Round of 64
2021,138,Florida St,4,W04,1199,64,UNC Greensboro,13,W13,1422,54,N,0,10,66,Round of 64,Round of 64
2021,138,Oklahoma,8,X08,1328,72,Missouri,9,X09,1281,68,N,0,4,66,Round of 64,Round of 64
2021,138,Creighton,5,X05,1166,63,UC Santa Barbara,12,X12,1364,62,N,0,1,66,Round of 64,Round of 64
2021,138,Ohio,13,X13,1325,62,Virginia,4,X04,1438,58,N,0,4,66,Round of 64,Round of 64
2021,138,LSU,8,W08,1261,76,St Bonaventure,9,W09,1382,61,N,0,15,66,Round of 64,Round of 64
2021,138,Colorado,5,W05,1160,96,Georgetown,12,W12,1207,73,N,0,23,66,Round of 64,Round of 64
2021,138,USC,6,X06,1425,72,Drake,11,X11a,1179,56,N,0,16,66,Round of 64,Round of 64
2021,138,Alabama,2,W02,1104,68,Iona,15,W15,1233,55,N,0,13,66,Round of 64,Round of 64
2021,138,Abilene Chr,14,W14,1101,53,Texas,3,W03,1400,52,N,0,1,66,Round of 64,Round of 64
2021,138,Iowa,2,X02,1234,86,Grand Canyon,15,X15,1213,74,N,0,12,66,Round of 64,Round of 64
2021,138,Gonzaga,1,X01,1211,98,Norfolk St,16,X16b,1313,55,N,0,43,66,Round of 64,Round of 64
2021,138,Michigan,1,W01,1276,82,TX Southern,16,W16b,1411,66,N,0,16,66,Round of 64,Round of 64
2021,138,UCLA,11,W11b,1417,73,BYU,6,W06,1140,62,N,0,11,66,Round of 64,Round of 64
2021,138,Kansas,3,X03,1242,93,E Washington,14,X14,1186,84,N,0,9,66,Round of 64,Round of 64
2021,139,Baylor,1,Z01,1124,76,Wisconsin,9,Z09,1458,63,N,0,13,66,Round of 32,Round of 32
2021,139,Oral Roberts,15,Z15,1331,81,Florida,7,Z07,1196,78,N,0,3,66,Round of 32,Round of 32
2021,139,Oregon St,12,Y12,1333,80,Oklahoma St,4,Y04,1329,70,N,0,10,66,Round of 32,Round of 32
2021,139,Syracuse,11,Y11,1393,75,West Virginia,3,Y03,1452,72,N,0,3,66,Round of 32,Round of 32
2021,139,Loyola-Chicago,8,Y08,1260,71,Illinois,1,Y01,1228,58,N,0,13,66,Round of 32,Round of 32
2021,139,Arkansas,3,Z03,1116,68,Texas Tech,6,Z06,1403,66,N,0,2,66,Round of 32,Round of 32
2021,139,Villanova,5,Z05,1437,84,North Texas,13,Z13,1317,61,N,0,23,66,Round of 32,Round of 32
2021,139,Houston,2,Y02,1222,63,Rutgers,10,Y10,1353,60,N,0,3,66,Round of 32,Round of 32
2021,140,Florida St,4,W04,1199,71,Colorado,5,W05,1160,53,N,0,18,66,Round of 32,Round of 32
2021,140,Michigan,1,W01,1276,86,LSU,8,W08,1261,78,N,0,8,66,Round of 32,Round of 32
2021,140,Creighton,5,X05,1166,72,Ohio,13,X13,1325,58,N,0,14,66,Round of 32,Round of 32
2021,140,UCLA,11,W11b,1417,67,Abilene Chr,14,W14,1101,47,N,0,20,66,Round of 32,Round of 32
2021,140,Gonzaga,1,X01,1211,87,Oklahoma,8,X08,1328,71,N,0,16,66,Round of 32,Round of 32
2021,140,Alabama,2,W02,1104,96,Maryland,10,W10,1268,77,N,0,19,66,Round of 32,Round of 32
2021,140,USC,6,X06,1425,85,Kansas,3,X03,1242,51,N,0,34,66,Round of 32,Round of 32
2021,140,Oregon,7,X07,1332,95,Iowa,2,X02,1234,80,N,0,15,66,Round of 32,Round of 32
2021,145,Houston,2,Y02,1222,62,Syracuse,11,Y11,1393,46,N,0,16,66,Sweet 16,Sweet 16
2021,145,Oregon St,12,Y12,1333,65,Loyola-Chicago,8,Y08,1260,58,N,0,7,66,Sweet 16,Sweet 16
2021,145,Arkansas,3,Z03,1116,72,Oral Roberts,15,Z15,1331,70,N,0,2,66,Sweet 16,Sweet 16
2021,145,Baylor,1,Z01,1124,62,Villanova,5,Z05,1437,51,N,0,11,66,Sweet 16,Sweet 16
2021,146,Gonzaga,1,X01,1211,83,Creighton,5,X05,1166,65,N,0,18,66,Sweet 16,Sweet 16
2021,146,Michigan,1,W01,1276,76,Florida St,4,W04,1199,58,N,0,18,66,Sweet 16,Sweet 16
2021,146,UCLA,11,W11b,1417,88,Alabama,2,W02,1104,78,N,1,10,66,Sweet 16,Sweet 16
2021,146,USC,6,X06,1425,82,Oregon,7,X07,1332,68,N,0,14,66,Sweet 16,Sweet 16
2021,147,Baylor,1,Z01,1124,81,Arkansas,3,Z03,1116,72,N,0,9,66,Elite Eight,Elite Eight
2021,147,Houston,2,Y02,1222,67,Oregon St,12,Y12,1333,61,N,0,6,66,Elite Eight,Elite Eight
2021,148,UCLA,11,W11b,1417,51,Michigan,1,W01,1276,49,N,0,2,66,Elite Eight,Elite Eight
2021,148,Gonzaga,1,X01,1211,85,USC,6,X06,1425,66,N,0,19,66,Elite Eight,Elite Eight
2021,152,Gonzaga,1,X01,1211,93,UCLA,11,W11b,1417,90,N,1,3,66,Final Four,Final Four
2021,152,Baylor,1,Z01,1124,78,Houston,2,Y02,1222,59,N,0,19,66,Final Four,Final Four
2021,154,Baylor,1,Z01,1124,86,Gonzaga,1,X01,1211,70,N,0,16,66,Championship,Championship
2022,134,Indiana,12,W12a,1231,66,Wyoming,12,W12b,1461,58,N,0,8,67,First Four,First Four
2022,134,TX Southern,16,Y16b,1411,76,TAM C. Christi,16,Y16a,1394,67,N,0,9,67,First Four,First Four
2022,135,Notre Dame,11,X11a,1323,89,Rutgers,11,X11b,1353,87,N,2,2,67,First Four,First Four
2022,135,Wright St,16,Z16b,1460,93,Bryant,16,Z16a,1136,82,N,0,11,67,First Four,First Four
2022,136,Baylor,1,W01,1124,85,Norfolk St,16,W16,1313,49,N,0,36,67,Round of 64,Round of 64
2022,136,Michigan,11,Z11,1276,75,Colorado St,6,Z06,1161,63,N,0,12,67,Round of 64,Round of 64
2022,136,Arkansas,4,X04,1116,75,Vermont,13,X13,1436,71,N,0,4,67,Round of 64,Round of 64
2022,136,St Peter's,15,W15,1389,85,Kentucky,2,W02,1246,79,N,1,6,67,Round of 64,Round of 64
2022,136,St Mary's CA,5,W05,1388,82,Indiana,12,W12a,1231,53,N,0,29,67,Round of 64,Round of 64
2022,136,Providence,4,Y04,1344,66,S Dakota St,13,Y13,1355,57,N,0,9,67,Round of 64,Round of 64
2022,136,UCLA,4,W04,1417,57,Akron,13,W13,1103,53,N,0,4,67,Round of 64,Round of 64
2022,136,North Carolina,8,W08,1314,95,Marquette,9,W09,1266,63,N,0,32,67,Round of 64,Round of 64
2022,136,Murray St,7,W07,1293,92,San Francisco,10,W10,1362,87,N,1,5,67,Round of 64,Round of 64
2022,136,Gonzaga,1,X01,1211,93,Georgia St,16,X16,1209,72,N,0,21,67,Round of 64,Round of 64
2022,136,New Mexico St,12,X12,1308,70,Connecticut,5,X05,1163,63,N,0,7,67,Round of 64,Round of 64
2022,136,Richmond,12,Y12,1350,67,Iowa,5,Y05,1234,63,N,0,4,67,Round of 64,Round of 64
2022,136,Tennessee,3,Z03,1397,88,Longwood,14,Z14,1255,56,N,0,32,67,Round of 64,Round of 64
2022,136,Memphis,9,X09,1272,64,Boise St,8,X08,1129,53,N,0,11,67,Round of 64,Round of 64
2022,136,Kansas,1,Y01,1242,83,TX Southern,16,Y16b,1411,56,N,0,27,67,Round of 64,Round of 64
2022,136,Creighton,9,Y09,1166,72,San Diego St,8,Y08,1361,69,N,1,3,67,Round of 64,Round of 64
2022,137,Wisconsin,3,Y03,1458,67,Colgate,14,Y14,1159,60,N,0,7,67,Round of 64,Round of 64
2022,137,Ohio St,7,Z07,1326,54,Loyola-Chicago,10,Z10,1260,41,N,0,13,67,Round of 64,Round of 64
2022,137,Texas Tech,3,X03,1403,97,Montana St,14,X14,1286,62,N,0,35,67,Round of 64,Round of 64
2022,137,TCU,9,Z09,1395,69,Seton Hall,8,Z08,1371,42,N,0,27,67,Round of 64,Round of 64
2022,137,Duke,2,X02,1181,78,CS Fullerton,15,X15,1168,61,N,0,17,67,Round of 64,Round of 64
2022,137,Villanova,2,Z02,1437,80,Delaware,15,Z15,1174,60,N,0,20,67,Round of 64,Round of 64
2022,137,Houston,5,Z05,1222,82,UAB,12,Z12,1412,68,N,0,14,67,Round of 64,Round of 64
2022,137,Notre Dame,11,X11a,1323,78,Alabama,6,X06,1104,64,N,0,14,67,Round of 64,Round of 64
2022,137,Arizona,1,Z01,1112,87,Wright St,16,Z16b,1460,70,N,0,17,67,Round of 64,Round of 64
2022,137,Michigan St,7,X07,1277,74,Davidson,10,X10,1172,73,N,0,1,67,Round of 64,Round of 64
2022,137,Miami FL,10,Y10,1274,68,USC,7,Y07,1425,66,N,0,2,67,Round of 64,Round of 64
2022,137,Auburn,2,Y02,1120,80,Jacksonville St,15,Y15,1240,61,N,0,19,67,Round of 64,Round of 64
2022,137,Illinois,4,Z04,1228,54,Chattanooga,13,Z13,1151,53,N,0,1,67,Round of 64,Round of 64
2022,137,Iowa St,11,Y11,1235,59,LSU,6,Y06,1261,54,N,0,5,67,Round of 64,Round of 64
2022,137,Purdue,3,W03,1345,78,Yale,14,W14,1463,56,N,0,22,67,Round of 64,Round of 64
2022,137,Texas,6,W06,1400,81,Virginia Tech,11,W11,1439,73,N,0,8,67,Round of 64,Round of 64
2022,138,Gonzaga,1,X01,1211,82,Memphis,9,X09,1272,78,N,0,4,67,Round of 32,Round of 32
2022,138,Kansas,1,Y01,1242,79,Creighton,9,Y09,1166,72,N,0,7,67,Round of 32,Round of 32
2022,138,Michigan,11,Z11,1276,76,Tennessee,3,Z03,1397,68,N,0,8,67,Round of 32,Round of 32
2022,138,North Carolina,8,W08,1314,93,Baylor,1,W01,1124,86,N,1,7,67,Round of 32,Round of 32
2022,138,Providence,4,Y04,1344,79,Richmond,12,Y12,1350,51,N,0,28,67,Round of 32,Round of 32
2022,138,Arkansas,4,X04,1116,53,New Mexico St,12,X12,1308,48,N,0,5,67,Round of 32,Round of 32
2022,138,UCLA,4,W04,1417,72,St Mary's CA,5,W05,1388,56,N,0,16,67,Round of 32,Round of 32
2022,138,St Peter's,15,W15,1389,70,Murray St,7,W07,1293,60,N,0,10,67,Round of 32,Round of 32
2022,139,Texas Tech,3,X03,1403,59,Notre Dame,11,X11a,1323,53,N,0,6,67,Round of 32,Round of 32
2022,139,Villanova,2,Z02,1437,71,Ohio St,7,Z07,1326,61,N,0,10,67,Round of 32,Round of 32
2022,139,Miami FL,10,Y10,1274,79,Auburn,2,Y02,1120,61,N,0,18,67,Round of 32,Round of 32
2022,139,Duke,2,X02,1181,85,Michigan St,7,X07,1277,76,N,0,9,67,Round of 32,Round of 32
2022,139,Houston,5,Z05,1222,68,Illinois,4,Z04,1228,53,N,0,15,67,Round of 32,Round of 32
2022,139,Iowa St,11,Y11,1235,54,Wisconsin,3,Y03,1458,49,N,0,5,67,Round of 32,Round of 32
2022,139,Arizona,1,Z01,1112,85,TCU,9,Z09,1395,80,N,1,5,67,Round of 32,Round of 32
2022,139,Purdue,3,W03,1345,81,Texas,6,W06,1400,71,N,0,10,67,Round of 32,Round of 32
2022,143,Villanova,2,Z02,1437,63,Michigan,11,Z11,1276,55,N,0,8,67,Sweet 16,Sweet 16
2022,143,Arkansas,4,X04,1116,74,Gonzaga,1,X01,1211,68,N,0,6,67,Sweet 16,Sweet 16
2022,143,Houston,5,Z05,1222,72,Arizona,1,Z01,1112,60,N,0,12,67,Sweet 16,Sweet 16
2022,143,Duke,2,X02,1181,78,Texas Tech,3,X03,1403,73,N,0,5,67,Sweet 16,Sweet 16
2022,144,Kansas,1,Y01,1242,66,Providence,4,Y04,1344,61,N,0,5,67,Sweet 16,Sweet 16
2022,144,Miami FL,10,Y10,1274,70,Iowa St,11,Y11,1235,56,N,0,14,67,Sweet 16,Sweet 16
2022,144,St Peter's,15,W15,1389,67,Purdue,3,W03,1345,64,N,0,3,67,Sweet 16,Sweet 16
2022,144,North Carolina,8,W08,1314,73,UCLA,4,W04,1417,66,N,0,7,67,Sweet 16,Sweet 16
2022,145,Duke,2,X02,1181,78,Arkansas,4,X04,1116,69,N,0,9,67,Elite Eight,Elite Eight
2022,145,Villanova,2,Z02,1437,50,Houston,5,Z05,1222,44,N,0,6,67,Elite Eight,Elite Eight
2022,146,Kansas,1,Y01,1242,76,Miami FL,10,Y10,1274,50,N,0,26,67,Elite Eight,Elite Eight
2022,146,North Carolina,8,W08,1314,69,St Peter's,15,W15,1389,49,N,0,20,67,Elite Eight,Elite Eight
2022,152,North Carolina,8,W08,1314,81,Duke,2,X02,1181,77,N,0,4,67,Final Four,Final Four
2022,152,Kansas,1,Y01,1242,81,Villanova,2,Z02,1437,65,N,0,16,67,Final Four,Final Four
2022,154,Kansas,1,Y01,1242,72,North Carolina,8,W08,1314,69,N,0,3,67,Championship,Championship
2023,134,Pittsburgh,11,Y11b,1338,60,Mississippi St,11,Y11a,1280,59,N,0,1,67,First Four,First Four
2023,134,TAM C. Christi,16,X16b,1394,75,SE Missouri St,16,X16a,1369,71,N,0,4,67,First Four,First Four
2023,135,Arizona St,11,Z11a,1113,98,Nevada,11,Z11b,1305,73,N,0,25,67,First Four,First Four
2023,135,F Dickinson,16,W16a,1192,84,TX Southern,16,W16b,1411,61,N,0,23,67,First Four,First Four
2023,136,Penn St,10,Y10,1336,76,Texas A&M,7,Y07,1401,59,N,0,17,67,Round of 64,Round of 64
2023,136,Maryland,8,X08,1268,67,West Virginia,9,X09,1452,65,N,0,2,67,Round of 64,Round of 64
2023,136,Princeton,15,X15,1343,59,Arizona,2,X02,1112,55,N,0,4,67,Round of 64,Round of 64
2023,136,Duke,5,W05,1181,74,Oral Roberts,12,W12,1331,51,N,0,23,67,Round of 64,Round of 64
2023,136,Missouri,7,X07,1281,76,Utah St,10,X10,1429,65,N,0,11,67,Round of 64,Round of 64
2023,136,Houston,1,Y01,1222,63,N Kentucky,16,Y16,1297,52,N,0,11,67,Round of 64,Round of 64
2023,136,Arkansas,8,Z08,1116,73,Illinois,9,Z09,1228,63,N,0,10,67,Round of 64,Round of 64
2023,136,Auburn,9,Y09,1120,83,Iowa,8,Y08,1234,75,N,0,8,67,Round of 64,Round of 64
2023,136,Furman,13,X13,1202,68,Virginia,4,X04,1438,67,N,0,1,67,Round of 64,Round of 64
2023,136,Kansas,1,Z01,1242,96,Howard,16,Z16,1224,68,N,0,28,67,Round of 64,Round of 64
2023,136,UCLA,2,Z02,1417,86,UNC Asheville,15,Z15,1421,53,N,0,33,67,Round of 64,Round of 64
2023,136,Northwestern,7,Z07,1321,75,Boise St,10,Z10,1129,67,N,0,8,67,Round of 64,Round of 64
2023,136,Alabama,1,X01,1104,96,TAM C. Christi,16,X16b,1394,75,N,0,21,67,Round of 64,Round of 64
2023,136,Tennessee,4,W04,1397,58,Louisiana,13,W13,1418,55,N,0,3,67,Round of 64,Round of 64
2023,136,Texas,2,Y02,1400,81,Colgate,15,Y15,1159,61,N,0,20,67,Round of 64,Round of 64
2023,136,San Diego St,5,X05,1361,63,Col Charleston,12,X12,1158,57,N,0,6,67,Round of 64,Round of 64
2023,137,FL Atlantic,9,W09,1194,66,Memphis,8,W08,1272,65,N,0,1,67,Round of 64,Round of 64
2023,137,St Mary's CA,5,Z05,1388,63,VCU,12,Z12,1433,51,N,0,12,67,Round of 64,Round of 64
2023,137,Creighton,6,X06,1166,72,NC State,11,X11,1301,63,N,0,9,67,Round of 64,Round of 64
2023,137,TCU,6,Z06,1395,72,Arizona St,11,Z11a,1113,70,N,0,2,67,Round of 64,Round of 64
2023,137,Xavier,3,Y03,1462,72,Kennesaw,14,Y14,1244,67,N,0,5,67,Round of 64,Round of 64
2023,137,Baylor,3,X03,1124,74,UC Santa Barbara,14,X14,1364,56,N,0,18,67,Round of 64,Round of 64
2023,137,Michigan St,7,W07,1277,72,USC,10,W10,1425,62,N,0,10,67,Round of 64,Round of 64
2023,137,Connecticut,4,Z04,1163,87,Iona,13,Z13,1233,63,N,0,24,67,Round of 64,Round of 64
2023,137,Pittsburgh,11,Y11b,1338,59,Iowa St,6,Y06,1235,41,N,0,18,67,Round of 64,Round of 64
2023,137,Gonzaga,3,Z03,1211,82,Grand Canyon,14,Z14,1213,70,N,0,12,67,Round of 64,Round of 64
2023,137,Marquette,2,W02,1266,78,Vermont,15,W15,1436,61,N,0,17,67,Round of 64,Round of 64
2023,137,Kentucky,6,W06,1246,61,Providence,11,W11,1344,53,N,0,8,67,Round of 64,Round of 64
2023,137,Indiana,4,Y04,1231,71,Kent,13,Y13,1245,60,N,0,11,67,Round of 64,Round of 64
2023,137,Miami FL,5,Y05,1274,63,Drake,12,Y12,1179,56,N,0,7,67,Round of 64,Round of 64
2023,137,F Dickinson,16,W16a,1192,63,Purdue,1,W01,1345,58,N,0,5,67,Round of 64,Round of 64
2023,137,Kansas St,3,W03,1243,77,Montana St,14,W14,1286,65,N,0,12,67,Round of 64,Round of 64
2023,138,San Diego St,5,X05,1361,75,Furman,13,X13,1202,52,N,0,23,67,Round of 32,Round of 32
2023,138,Tennessee,4,W04,1397,65,Duke,5,W05,1181,52,N,0,13,67,Round of 32,Round of 32
2023,138,Arkansas,8,Z08,1116,72,Kansas,1,Z01,1242,71,N,0,1,67,Round of 32,Round of 32
2023,138,Texas,2,Y02,1400,71,Penn St,10,Y10,1336,66,N,0,5,67,Round of 32,Round of 32
2023,138,Princeton,15,X15,1343,78,Missouri,7,X07,1281,63,N,0,15,67,Round of 32,Round of 32
2023,138,Houston,1,Y01,1222,81,Auburn,9,Y09,1120,64,N,0,17,67,Round of 32,Round of 32
2023,138,UCLA,2,Z02,1417,68,Northwestern,7,Z07,1321,63,N,0,5,67,Round of 32,Round of 32
2023,138,Alabama,1,X01,1104,73,Maryland,8,X08,1268,51,N,0,22,67,Round of 32,Round of 32
2023,139,FL Atlantic,9,W09,1194,78,F Dickinson,16,W16a,1192,70,N,0,8,67,Round of 32,Round of 32
2023,139,Creighton,6,X06,1166,85,Baylor,3,X03,1124,76,N,0,9,67,Round of 32,Round of 32
2023,139,Connecticut,4,Z04,1163,70,St Mary's CA,5,Z05,1388,55,N,0,15,67,Round of 32,Round of 32
2023,139,Miami FL,5,Y05,1274,85,Indiana,4,Y04,1231,69,N,0,16,67,Round of 32,Round of 32
2023,139,Kansas St,3,W03,1243,75,Kentucky,6,W06,1246,69,N,0,6,67,Round of 32,Round of 32
2023,139,Michigan St,7,W07,1277,69,Marquette,2,W02,1266,60,N,0,9,67,Round of 32,Round of 32
2023,139,Gonzaga,3,Z03,1211,84,TCU,6,Z06,1395,81,N,0,3,67,Round of 32,Round of 32
2023,139,Xavier,3,Y03,1462,84,Pittsburgh,11,Y11b,1338,73,N,0,11,67,Round of 32,Round of 32
2023,143,Gonzaga,3,Z03,1211,79,UCLA,2,Z02,1417,76,N,0,3,67,Sweet 16,Sweet 16
2023,143,Connecticut,4,Z04,1163,88,Arkansas,8,Z08,1116,65,N,0,23,67,Sweet 16,Sweet 16
2023,143,Kansas St,3,W03,1243,98,Michigan St,7,W07,1277,93,N,1,5,67,Sweet 16,Sweet 16
2023,143,FL Atlantic,9,W09,1194,62,Tennessee,4,W04,1397,55,N,0,7,67,Sweet 16,Sweet 16
2023,144,Texas,2,Y02,1400,83,Xavier,3,Y03,1462,71,N,0,12,67,Sweet 16,Sweet 16
2023,144,San Diego St,5,X05,1361,71,Alabama,1,X01,1104,64,N,0,7,67,Sweet 16,Sweet 16
2023,144,Creighton,6,X06,1166,86,Princeton,15,X15,1343,75,N,0,11,67,Sweet 16,Sweet 16
2023,144,Miami FL,5,Y05,1274,89,Houston,1,Y01,1222,75,N,0,14,67,Sweet 16,Sweet 16
2023,145,Connecticut,4,Z04,1163,82,Gonzaga,3,Z03,1211,54,N,0,28,67,Elite Eight,Elite Eight
2023,145,FL Atlantic,9,W09,1194,79,Kansas St,3,W03,1243,76,N,0,3,67,Elite Eight,Elite Eight
2023,146,Miami FL,5,Y05,1274,88,Texas,2,Y02,1400,81,N,0,7,67,Elite Eight,Elite Eight
2023,146,San Diego St,5,X05,1361,57,Creighton,6,X06,1166,56,N,0,1,67,Elite Eight,Elite Eight
2023,152,San Diego St,5,X05,1361,72,FL Atlantic,9,W09,1194,71,N,0,1,67,Final Four,Final Four
2023,152,Connecticut,4,Z04,1163,72,Miami FL,5,Y05,1274,59,N,0,13,67,Final Four,Final Four
2023,154,Connecticut,4,Z04,1163,76,San Diego St,5,X05,1361,59,N,0,17,67,Championship,Championship
2024,134,Colorado St,10,Y10a,1161,67,Virginia,10,Y10b,1438,42,N,0,25,67,First Four,First Four
2024,134,Wagner,16,X16b,1447,71,Howard,16,X16a,1224,68,N,0,3,67,First Four,First Four
2024,135,Colorado,10,Z10b,1160,60,Boise St,10,Z10a,1129,53,N,0,7,67,First Four,First Four
2024,135,Grambling,16,Y16a,1212,88,Montana St,16,Y16b,1286,81,N,0,7,67,First Four,First Four
2024,136,Arizona,2,X02,1112,85,Long Beach St,15,X15,1253,65,N,0,20,67,Round of 64,Round of 64
2024,136,Creighton,3,Y03,1166,77,Akron,14,Y14,1103,60,N,0,17,67,Round of 64,Round of 64
2024,136,Texas,7,Y07,1400,56,Colorado St,10,Y10a,1161,44,N,0,12,67,Round of 64,Round of 64
2024,136,Tennessee,2,Y02,1397,83,St Peter's,15,Y15,1389,49,N,0,34,67,Round of 64,Round of 64
2024,136,Illinois,3,W03,1228,85,Morehead St,14,W14,1287,69,N,0,16,67,Round of 64,Round of 64
2024,136,Iowa St,2,W02,1235,82,S Dakota St,15,W15,1355,65,N,0,17,67,Round of 64,Round of 64
2024,136,Dayton,7,X07,1173,63,Nevada,10,X10,1305,60,N,0,3,67,Round of 64,Round of 64
2024,136,Oakland,14,Z14,1324,80,Kentucky,3,Z03,1246,76,N,0,4,67,Round of 64,Round of 64
2024,136,Oregon,11,Y11,1332,87,South Carolina,6,Y06,1376,73,N,0,14,67,Round of 64,Round of 64
2024,136,North Carolina,1,X01,1314,90,Wagner,16,X16b,1447,62,N,0,28,67,Round of 64,Round of 64
2024,136,Michigan St,9,X09,1277,69,Mississippi St,8,X08,1280,51,N,0,18,67,Round of 64,Round of 64
2024,136,Washington St,7,W07,1450,66,Drake,10,W10,1179,61,N,0,5,67,Round of 64,Round of 64
2024,136,NC State,11,Z11,1301,80,Texas Tech,6,Z06,1403,67,N,0,13,67,Round of 64,Round of 64
2024,136,Duquesne,11,W11,1182,71,BYU,6,W06,1140,67,N,0,4,67,Round of 64,Round of 64
2024,136,Gonzaga,5,Y05,1211,86,McNeese St,12,Y12,1270,65,N,0,21,67,Round of 64,Round of 64
2024,136,Kansas,4,Y04,1242,93,Samford,13,Y13,1359,89,N,0,4,67,Round of 64,Round of 64
2024,137,Purdue,1,Y01,1345,78,Grambling,16,Y16a,1212,50,N,0,28,67,Round of 64,Round of 64
2024,137,Alabama,4,X04,1104,109,Col Charleston,13,X13,1158,96,N,0,13,67,Round of 64,Round of 64
2024,137,Colorado,10,Z10b,1160,102,Florida,7,Z07,1196,100,N,0,2,67,Round of 64,Round of 64
2024,137,James Madison,12,Z12,1241,72,Wisconsin,5,Z05,1458,61,N,0,11,67,Round of 64,Round of 64
2024,137,Clemson,6,X06,1155,77,New Mexico,11,X11,1307,56,N,0,21,67,Round of 64,Round of 64
2024,137,Yale,13,W13,1463,78,Auburn,4,W04,1120,76,N,0,2,67,Round of 64,Round of 64
2024,137,Connecticut,1,W01,1163,91,Stetson,16,W16,1391,52,N,0,39,67,Round of 64,Round of 64
2024,137,Northwestern,9,W09,1321,77,FL Atlantic,8,W08,1194,65,N,0,12,67,Round of 64,Round of 64
2024,137,Utah St,8,Y08,1429,88,TCU,9,Y09,1395,72,N,0,16,67,Round of 64,Round of 64
2024,137,Duke,4,Z04,1181,64,Vermont,13,Z13,1436,47,N,0,17,67,Round of 64,Round of 64
2024,137,Baylor,3,X03,1124,92,Colgate,14,X14,1159,67,N,0,25,67,Round of 64,Round of 64
2024,137,Grand Canyon,12,X12,1213,75,St Mary's CA,5,X05,1388,66,N,0,9,67,Round of 64,Round of 64
